filename/tiff,derivative filename/jpeg,identifier/filename,title,description,isFormatOf/OrigItemNo.,date,subject/topic,subject/location,spatial/location/latitude/longitude (degrees),extent/size,tablecontents/boxes/folders,medium/format/type,source/RG#/MS#,isPartOf/Collection,creator/photographer,contributor/collector,rights,publisher/repository,language,rosetta collection
,js001.jpg,js001,Tommy Lee,"Tommy Lee stands in uniform next to Der Viener Schlinger, surrounded by photographers and band staff",Marching\ Band\ 045.jpg,,Marching Band,Lincoln (Neb.),,,,,n/a,Private Collection of Jeremy Spale,Jeremy Spale,,"For copyright information, please contact Jeremy Spale",Jeremy Spale,,
